 ,Label,Area,Mean,Min,Max,X,Y,Feret,%Area,FeretX,FeretY,FeretAngle,MinFeret,r,d
1501,14-1.jpg,0.457,255,255,255,90.237,67.642,1.171,100,1799,1364,50.194,0.868,0.381377449,0.762754898
1502,14-1.jpg,0.26,255,255,255,99.517,67.841,0.85,100,1986,1349,118.072,0.46,0.287662721,0.575325441
1503,14-1.jpg,0.925,255,255,255,25.067,68.557,2.285,100,490,1394,66.801,0.648,0.542584991,1.085169982
1504,14-1.jpg,0.085,255,255,255,81.859,67.855,0.559,100,1634,1362,63.435,0.251,0.164477453,0.328954906
1505,14-1.jpg,0.152,255,255,255,17.453,67.95,0.541,100,348,1353,123.69,0.46,0.219947335,0.439894669
1506,14-1.jpg,0.655,255,255,255,72.137,68.516,1.756,100,1438,1353,109.983,0.6,0.456580711,0.913161421
1507,14-1.jpg,0.32,255,255,255,13.911,67.945,0.791,100,272,1364,34.695,0.5,0.319133135,0.63826627
1508,14-1.jpg,0.007,255,255,255,16.124,67.772,0.158,100,322,1354,108.435,0.05,0.047200427,0.094400854
1509,14-1.jpg,0.082,255,255,255,54.542,67.878,0.447,100,1088,1354,116.565,0.279,0.161548837,0.323097674
1510,14-1.jpg,0.107,255,255,255,65.33,67.925,0.5,100,1303,1362,53.13,0.335,0.18453927,0.36907854
1511,14-1.jpg,0.08,255,255,255,47.76,67.962,0.39,100,953,1356,129.806,0.3,0.159566568,0.319133135
1512,14-1.jpg,0.192,255,255,255,5.528,68.053,0.632,100,104,1360,161.565,0.4,0.247199464,0.494398927
1513,14-1.jpg,0.225,255,255,255,80.519,68.014,0.825,100,1603,1357,165.964,0.35,0.267601269,0.535202538
1514,14-1.jpg,0.257,255,255,255,36.698,68.408,1.073,100,729,1377,62.241,0.411,0.285998313,0.571996626
1515,14-1.jpg,0.01,255,255,255,12.937,68.022,0.158,100,258,1359,108.435,0.1,0.056415301,0.112830602
1516,14-1.jpg,0.622,255,255,255,34.684,68.786,1.589,100,685,1388,65.854,0.768,0.444930422,0.889860845
1517,14-1.jpg,0.02,255,255,255,66.297,67.997,0.224,100,1324,1359,153.435,0.1,0.079783284,0.159566568
1518,14-1.jpg,0.007,255,255,255,101.47,68.022,0.158,100,2029,1359,108.435,0.05,0.047200427,0.094400854
1519,14-1.jpg,0.137,255,255,255,19.598,68.317,0.585,100,390,1372,70.017,0.3,0.208812837,0.417625673
1520,14-1.jpg,0.607,255,255,255,87.036,68.687,1.553,100,1729,1385,33.179,0.697,0.439532765,0.87906553
1521,14-1.jpg,0.3,255,255,255,107.393,68.561,0.873,100,2144,1379,66.371,0.5,0.308999329,0.617998659
1522,14-1.jpg,0.202,255,255,255,100.437,68.738,0.996,100,2007,1364,107.526,0.338,0.253555242,0.507110485
1523,14-1.jpg,0.267,255,255,255,1.835,68.557,0.763,100,32,1378,58.392,0.5,0.291509384,0.583018769
1524,14-1.jpg,0.35,255,255,255,32.583,68.984,1.579,100,649,1365,100.954,0.4,0.333757422,0.667514843
1525,14-1.jpg,0.125,255,255,255,89.822,68.579,0.65,100,1794,1377,67.38,0.3,0.19945821,0.398916419
1526,14-1.jpg,0.317,255,255,255,3.617,68.627,0.832,100,65,1368,147.265,0.65,0.317633676,0.635267352
1527,14-1.jpg,0.215,255,255,255,11.626,68.855,1.02,100,230,1386,78.69,0.3,0.261586989,0.523173979
