 ,Label,Area,Mean,Min,Max,X,Y,Feret,%Area,FeretX,FeretY,FeretAngle,MinFeret,r,d
317,15-1.jpg,1.989,125.104,123,126,174.771,150.148,2.392,100,1269,1099,13.241,1.37,0.795635773,1.591271545
318,15-1.jpg,35.725,110.121,82,126,96.815,154.008,7.978,100,705,1095,105.945,6.845,3.371964769,6.743929538
319,15-1.jpg,57.659,118.697,100,126,124.801,159.853,21.449,100,870,1241,61.798,5.611,4.283812588,8.567625175
320,15-1.jpg,58.56,111.102,75,126,113.083,157.535,14.495,100,785,1115,149.315,7.098,4.317153033,8.634306066
321,15-1.jpg,48.165,121.079,108,126,84.774,159.399,13.948,100,588,1115,128.22,8.393,3.915278792,7.830557584
322,15-1.jpg,10.976,123.632,114,126,90.654,155.825,5.522,100,659,1158,82.875,3.116,1.869041562,3.738083123
323,15-1.jpg,2.402,123.516,120,126,0.902,155.837,2.77,100,4,1148,81.469,1.096,0.874346168,1.748692337
324,15-1.jpg,50.679,114.582,92,126,183.445,158.061,16.236,100,1282,1169,9.224,5.943,4.016159276,8.032318551
325,15-1.jpg,17.938,118.213,93,126,49.098,157.864,6.894,100,335,1168,20.956,3.956,2.389372822,4.778745644
326,15-1.jpg,6.398,120.695,110,126,104.447,159.239,3.896,100,761,1147,100.125,2.626,1.42698375,2.8539675
327,15-1.jpg,92.728,120.878,102,126,50.331,163.256,35.487,100,222,1198,1.327,6.668,5.432532786,10.86506557
328,15-1.jpg,72.895,119.572,101,126,103.748,166.495,24.058,100,679,1178,149.931,7.814,4.816657655,9.633315309
329,15-1.jpg,0.563,126,126,126,107.478,161.585,1.531,100,779,1179,169.695,0.548,0.423302767,0.846605533
330,15-1.jpg,71.469,120.198,104,126,159.063,165.728,27.554,100,1079,1251,17.354,6.544,4.76931231,9.53862462
331,15-1.jpg,22.084,116.184,94,126,75.686,163.899,9.886,100,514,1197,3.972,3.794,2.651159025,5.30231805
332,15-1.jpg,9.063,121.636,111,126,112.06,163.922,6.461,100,796,1191,158.875,2.295,1.698372306,3.396744613
333,15-1.jpg,38.971,118.967,99,126,141.998,164.87,15.357,100,982,1192,177.444,5.342,3.521824291,7.043648583
334,15-1.jpg,309.893,117.515,78,126,167.719,174.903,40.272,100,1082,1320,22.815,17.398,9.931224348,19.8624487
335,15-1.jpg,1.689,124.111,121,126,68.847,165.416,1.828,100,496,1208,12.995,1.37,0.733181899,1.466363798
336,15-1.jpg,0.056,126,126,126,11.027,166.361,0.433,100,80,1213,108.435,0.137,0.133502969,0.267005937
337,15-1.jpg,97.343,118.574,103,126,6.004,171.992,14.652,100,4,1297,41.589,11.184,5.566077807,11.13215561
338,15-1.jpg,67.135,116.356,89,126,35.391,170.6,17.708,100,204,1293,34.919,7.948,4.622441316,9.244882631
339,15-1.jpg,153.764,118.309,93,126,87.514,172.298,47.562,100,472,1234,170.049,8.747,6.995588316,13.99117663
340,15-1.jpg,74.865,119.38,95,126,22.643,179.42,24.01,100,115,1377,56.401,11.077,4.881309265,9.76261853
341,15-1.jpg,19.214,123.166,113,126,15.803,171.75,8.634,100,109,1226,91.818,4.241,2.47289572,4.945791439
342,15-1.jpg,12.29,122.008,110,126,49.774,169.831,6.589,100,340,1234,159.305,3.042,1.977756639,3.955513278
343,15-1.jpg,2.927,123.532,119,126,144.266,169.246,2.296,100,1051,1228,107.354,1.84,0.965179904,1.930359808
344,15-1.jpg,12.008,119.38,107,126,117.019,170.581,4.493,100,846,1231,127.569,3.97,1.954934672,3.909869345
345,15-1.jpg,129.991,118.495,94,126,132.409,175.317,18.206,100,902,1294,13.932,12.771,6.432111319,12.86422264
346,15-1.jpg,3.209,124.158,121,126,58.806,170.926,2.296,100,422,1246,162.646,2.034,1.010605758,2.021211515
347,15-1.jpg,18.425,123.34,116,126,45.689,176.427,10.059,100,327,1254,96.254,4.021,2.421590242,4.843180484
348,15-1.jpg,5.704,123.862,121,126,144.543,175.533,5.076,100,1054,1261,93.094,1.507,1.347369363,2.694738727
349,15-1.jpg,0.788,125.881,125,126,120.329,173.233,1.43,100,874,1266,16.699,0.822,0.500795039,1.001590079
350,15-1.jpg,28.67,121.977,109,126,58.303,175.461,11.31,100,383,1276,168.826,4.218,3.020721983,6.041443966
351,15-1.jpg,12.046,121.38,108,126,117.178,175.452,5.755,100,850,1305,51.766,4.165,1.95802548,3.91605096
352,15-1.jpg,15.686,122.894,117,126,80.103,175.746,9.169,100,547,1276,166.171,3.318,2.234359316,4.468718632
353,15-1.jpg,0.6,125.656,125,126,41.171,174.93,1.397,100,296,1276,168.69,0.548,0.436991043,0.873982085
354,15-1.jpg,34.918,120.22,108,126,73.226,179.381,14.432,100,492,1291,163.457,5.643,3.333662195,6.667324389
355,15-1.jpg,19.795,115.938,92,126,36.985,178.23,8.194,100,245,1320,38.211,3.627,2.51000544,5.020010879
356,15-1.jpg,8.687,120.836,112,126,86.784,177.965,4.109,100,629,1284,126.87,3.082,1.662768622,3.325537244
357,15-1.jpg,9.832,121.75,111,126,49.922,177.771,5.433,100,349,1309,33.69,2.629,1.768959315,3.537918631
358,15-1.jpg,40.998,119.633,104,126,104.291,181.4,15.522,100,702,1304,156.602,4.594,3.612253705,7.22450741
359,15-1.jpg,21.277,123.507,115,126,12.891,184.469,11.37,100,79,1374,68.07,4.48,2.60226851,5.204537021
360,15-1.jpg,4.803,124.172,122,126,11.325,179.784,3.13,100,79,1324,66.801,1.988,1.236383507,2.472767013
361,15-1.jpg,19.495,120.324,98,126,115.196,181.053,10.773,100,809,1334,11.739,3.885,2.490912829,4.981825658
362,15-1.jpg,23.398,116.332,90,126,94.318,182.023,11.216,100,652,1312,151.557,3.224,2.728891559,5.457783118
363,15-1.jpg,41.936,116.079,94,126,62.977,182.545,11.488,100,424,1316,140.807,7.044,3.653342688,7.306685376
364,15-1.jpg,22.422,119.401,106,126,40.143,185.441,8.229,100,296,1324,92.862,5.906,2.671370242,5.342740484
365,15-1.jpg,10.714,113.483,89,126,172.629,183.22,4.779,100,1249,1348,27.3,3.671,1.846599572,3.693199145
366,15-1.jpg,16.53,118.438,100,126,123.203,185.21,5.813,100,893,1328,124.439,4.549,2.293682687,4.587365373
367,15-1.jpg,0.15,126,126,126,28.834,182.73,0.565,100,210,1332,104.036,0.411,0.218495521,0.436991043
368,15-1.jpg,32.066,117.45,97,126,77.741,185.18,10.849,100,543,1386,37.304,6.473,3.194620717,6.389241435
369,15-1.jpg,1.82,124.897,123,126,118.446,184.534,1.733,100,863,1341,108.435,1.453,0.76108402,1.522168041
370,15-1.jpg,16.699,108.088,86,126,113.65,189.064,5.953,100,810,1372,156.975,3.736,2.305377987,4.610755974
